gene_id,WT1,WT2,LOF1,LOF2,LOF3,GOF1,GOF2,GOF3
Taf8,11.5582,9.08073,6.7081,5.63915,4.94909,7.87132,8.36968,9.82985
Ccnd3,49.1681,39.2729,37.5616,47.8344,45.0659,29.7454,35.5952,32.5264
Bysl,7.47794,6.35999,6.37625,9.17825,8.31169,6.54614,5.98544,4.95046
Med20,7.59155,7.42832,8.37324,7.71176,7.45116,11.1669,10.4218,10.2132
Usp49,19.9422,11.1058,11.2759,7.63319,8.10354,18.7406,14.4856,15.3231
Tomm6,32.6535,27.7658,25.2382,24.928,30.6114,26.209,21.6256,32.4102
Prickle4,0,0.223534,0.0411914,0.0514707,0,0,0.524534,0.123195
Tomm6os,3.47231,2.74931,2.11777,1.85759,1.34227,1.76806,2.40228,2.41834
Frs3,1.06629,0.743421,0.59984,1.2549,0,1.62852,1.42852,2.10686
Frs3os,1.10767,1.02865,1.70731,0.276459,0,0.892041,0.201201,0.23625
Pgc,11.9825,4.55494,1.3264,0.103587,0,29.9043,27.0246,46.8599
Tfeb,5.134,5.52353,6.65526,4.36685,3.79936,6.35573,4.7619,6.27804
Mdfi,0,0,0,0,0,0,0.136053,0.497797
Foxp4,54.0458,45.3741,25.8316,35.2903,21.8886,55.1319,56.4493,66.4356
1700122O11Rik,0.116581,0.541069,0,0,0,0.651987,0.203247,0.536925
A730006G06Rik,0,0,0,0,0,0,0,0
1700067P10Rik,0,0,0,0,0,0,0,0
9830107B12Rik,0,0,0,0,0,0,0,0
A530064D06Rik,0.0480085,0,0,0,0,0,0.0418792,0
Trem1,0,0,0,0,0,0,0,0
Trem3,0.493076,0,0,0.421959,0,0,0,0
Treml4,0,0,0,0,0,0,0,0
Treml2,0.0876677,0,0,0,0,0,0,0
B430306N03Rik,0,0,0,0,0,0,0,0
Trem2,0,0,0,0,0,0,0,0
Treml1,0,0,0,0,0,0,0,0
Nfya,30.0616,18.5932,20.4708,23.3242,16.8756,21.4372,25.7492,26.6188
Oard1,4.77224,8.57165,7.49926,6.76307,1.51339,5.79193,2.7402,2.95446
Apobec2,0.765365,0.129285,0.0476583,0,0,0,1.03156,0.961955
Tspo2,0,3.21007,0,0.0799472,0,0,0.692391,0
Unc5cl,21.4166,22.8588,14.0269,23.3323,16.7983,17.4449,18.6604,14.0453
Lrfn2,0,0,0,0.182676,0,0,0,0
1700008K24Rik,0,0,0,0,0,0,0,0
Gm17830,0,0,0,0,0,0,0,0
Mocs1,52.9199,36.5691,49.99,55.8809,58.7474,46.833,48.2152,34.6462
Daam2,0.480864,0.664796,0.489461,0.828809,0.395769,0.582485,0.76548,1.08555
Kif6,0,0,0,0,0,0.402171,0,0
Rftn1,0,0,0,0,0,0,0,0
Dazl,0,0,0,0,0,0,0,0
Plcl2,6.1061,6.09684,6.48639,5.14296,4.91659,3.78726,7.73549,6.15716
Btg3,0.281874,0.392808,0.555083,0.67846,0,0.501974,1.18301,0.613414
Tbc1d5,4.55285,3.2311,6.17765,4.83861,5.36453,6.03556,6.98078,7.2288
C330011F03Rik,0,0,0,0,0,0,0,0
Satb1,0.0763682,0,0,0,0,0,0,0
Gm20098,0,0,0,0,0,0,0,0
Kcnh8,0.911711,0,1.06665,0.0162573,0,0.270752,0.364536,0.75894
Kcnh8,0.2267,0.386362,0.621014,0.145528,0,0.365471,0,0.096776
Efhb,0.0906951,0.224862,0.351953,0.517535,0,0.923567,0.369255,0.278789
Rab5a,3.96882,2.16293,4.4987,7.11622,5.20872,7.47284,5.52196,6.20476
Pp2d1,0.651897,1.00002,0.357147,0,0,0.116167,0.511855,0.567748
Kat2b,2.14839,3.00153,3.03117,2.36632,2.64834,3.81941,3.65147,4.96222
Sgol1,2.66715,1.84474,3.39624,3.51886,3.18822,2.76129,2.99063,3.06069
4932415M13Rik,0,0,0,0,0,0,0,0
Sult1c2,0.625921,0.634532,0.350755,0.511348,0.86614,0.202714,0,0.291417
Sult1c1,0,0,0,0,0,0,0,0
Slc5a7,0,0,0,0,0,0,0,0
1700025K24Rik,0,0,0,0,0,0,0,0
St6gal2,0,0,0,0,0,0,0,0
Vmn2r118,0,0,0,0,0,0,0,0
Pot1b,1.79787,2.51827,1.71427,1.91879,2.51206,2.38731,2.33312,1.78405
Emr4,0,0,0,0,0,0,0,0
Zfp119a,0,0.14849,0.346425,0.0854519,0,0.203299,0.505143,0.756901
Zfp959,0.910956,0.6259,1.45569,0.559351,0,1.0888,1.26112,1.96802
Zfp119b,0,0,0.374756,0,0,0.571762,0.395687,0.354054
Ebi3,0,0,0,0,0,0,0.126728,0
Ccdc94,6.0883,10.4207,5.48697,5.42994,7.55986,6.03322,6.48367,7.71234
Gm16712,0.123711,0.306655,0.0564827,0.176476,0.627761,0.209923,0.251811,0.253482
Shd,0,0,0,0,0,0,0,0
Fsd1,0.470752,0.0875079,0.354647,0.221601,0,0,0.492761,0
Stap2,7.58109,11.2381,11.2505,11.0393,12.0576,5.47142,2.51224,3.41614
Mpnd,13.0947,10.2703,6.6679,13.1866,11.671,8.72179,7.11239,9.49958
Sh3gl1,8.08435,8.13521,7.33721,11.9579,7.46788,5.69805,7.16267,9.32786
Chaf1a,9.52612,12.8047,9.99157,11.3847,14.1363,7.11045,9.19521,9.41565
Ubxn6,12.4071,17.6125,11.186,11.0131,8.48425,17.3669,15.4094,13.4793
Hdgfrp2,6.80761,5.59198,6.80814,7.47621,11.2411,7.70184,7.00727,10.7759
Plin4,0.546556,0.355822,0.402327,0.982495,0,0.410585,0.78691,0.532139
Plin5,0,0.666584,0,0,0,0,0.846366,0
Lrg1,0,0.461071,0,0.0796265,0,0.0631285,0.0540972,0.762332
Sema6b,0.297782,1.20912,0,0.118344,0.566715,0.0433238,0.74733,0.0435912
Tnfaip8l1,7.86572,6.23157,9.29787,11.0501,5.85721,14.2948,15.2905,17.8352
D17Wsu104e,13.9176,12.8346,16.7671,24.9279,22.2746,18.3062,24.7709,15.0342
Dpp9,15.7248,13.2717,20.8526,19.4616,22.7148,13.7386,15.67,17.1486
Mir7b,0,0,0,0,0,0,0,0
Fem1a,9.09831,7.15694,10.4753,13.1027,5.6044,8.65574,10.9503,7.68029
Ticam1,31.813,21.4329,42.8726,38.443,39.6061,22.3342,31.3052,33.4547
Plin3,18.9245,16.3315,27.7227,24.3935,16.9021,22.3032,25.7298,25.486
Arrdc5,0,0,0,0,0,0,0,0
Uhrf1,30.5723,24.0512,29.6737,20.2794,21.4908,14.9439,12.0947,18.0612
Kdm4b,4.52498,6.34405,3.94362,5.54593,3.65358,6.18885,5.2195,4.81293
Ptprs,15.2547,11.5526,5.91546,3.74946,1.11928,14.6544,19.3302,19.255
Mir6977,0,0,0,0,0,0,0,0
Znrf4,0,0,0.28138,0,0,0,0,0
Safb2,7.17103,12.4968,4.4597,6.2008,11.4656,5.21031,6.70356,6.64221
Safb,13.3017,11.5516,9.5558,8.48562,5.58832,6.52407,8.1567,8.59613
2410015M20Rik,14.8142,21.7343,9.57677,19.9846,19.5408,13.3622,15.4646,18.8294
Rpl36,151.067,159.76,126.67,144.029,72.8649,171.377,180.223,242.864
Lonp1,17.3156,14.4172,11.0623,14.0931,12.1325,13.301,20.1391,16.7327
Catsperd,0,0,0.107563,0,0,0,0.31517,0.128748
Ranbp3,17.1122,16.1337,16.7749,15.4757,17.3743,9.51969,12.3036,14.5716
Vmac,7.26715,7.82355,3.5995,7.50147,7.98779,8.72101,11.5273,7.14593
Ndufa11,1.87436,4.94696,3.20898,5.89989,2.18623,2.63217,2.76941,4.04245
Fut4-ps1,0,0,0,0,0,0,0,0
Nrtn,1.5197,0.470497,1.09884,0.578,0,1.41728,3.38648,2.46371
Dus3l,8.22494,14.868,9.70077,10.1388,12.9764,5.79802,11.1618,10.948
Prr22,0.870466,1.61765,1.66086,1.56977,0,1.10742,0.732077,1.36915
Rfx2,2.02063,2.558,2.21729,0.791862,0.277951,2.03307,1.28827,2.13194
Acsbg2,0,0,0,0,0,0,0,0
1700061G19Rik,0.0328866,0.0917239,0.0450431,0.154819,0.375502,0.184182,0.0573817,0
Mllt1,37.1417,32.078,35.2002,37.8867,33.3086,34.011,35.6952,42.285
Acer1,3.8299,2.56612,2.84865,2.06011,0.316425,2.56369,1.68634,2.49587
Clpp,18.6231,25.9851,23.1053,31.6351,13.1028,22.0623,20.9909,24.3616
Alkbh7,7.94119,4.68497,8.06408,4.27718,15.6391,3.80143,9.4491,5.40409
Pspn,2.11518,0,0,0,0,0,0,0
Gtf2f1,23.7552,15.8915,18.8935,15.0643,15.6748,19.8926,16.9197,19.2323
Khsrp,43.1158,33.4182,37.1707,42.1011,38.4997,39.3483,44.0137,48.6453
Slc25a41,0,0,0,0,0,0,0,0
Slc25a23,12.9491,6.77023,7.99046,8.04915,4.333,18.3446,14.3192,15.1954
Crb3,16.0666,13.5563,15.5991,16.7772,12.0583,14.699,15.1359,22.9059
Dennd1c,0.127947,0.237907,0.197146,0,0,0.211716,0.334871,0.376901
Tubb4a,0.182051,0.812356,0,0.218151,0.415724,0,0.0794093,0
Gm11110,0,0.390799,0,0.288055,0,0.17123,1.17405,0.172327
Tnfsf9,0,4.86028,1.22584,0.412362,4.97646,1.436,1.89096,5.04029
Cd70,0,0,0,0,0,0,0,0
Tnfsf14,0,0,0,0,0,0,0,0
C3,0,0.17137,0.883258,0.105155,1.57818,0.0703843,0,0
Mir6978,0,0,0,0,0,0,0,0
Gpr108,63.2778,49.8257,67.3191,76.3504,57.2482,57.5614,67.7302,64.2123
Trip10,8.04091,9.90291,10.5453,11.5418,6.33546,8.03636,7.61297,14.2258
Vav1,4.40445,9.9688,2.98513,2.32806,2.89387,1.5874,1.47598,4.01187
Emr1,0,0,0,0,0,0,0,0
Vmn2r120,0,0,0,0,0,0,0,0
Cntnap5c,0,0,0,0,0,0,0,0
2610034M16Rik,0,0,0,0,0,0,0,0
Nudt12,1.13721,1.05721,2.04436,1.06463,0.946791,0.886551,1.39514,0.546165
Efna5,0,0,0,0,0,0,0,0
Fbxl17,0.582726,0.641956,0.744811,0.643594,0.904717,0.89049,0.78771,1.22503
Fert2,1.57168,1.68785,2.16598,2.01202,2.40808,1.14812,2.31431,3.27617
Pja2,3.34055,0.780355,3.1629,3.09221,2.3637,3.11098,3.84346,4.04424
Mir6420,0,0,0,0,0,0,0,0
AU016765,0,0,0,0,0,0,0,0
Man2a1,13.5319,8.83499,17.9214,19.9861,15.694,23.0587,27.4951,24.717
Dreh,0,0,0,0,0,0,0,0
Tmem232,0,0,0,0,0,0,0,0
Vapa,9.85841,10.144,18.361,20.1039,18.1842,21.9145,18.2294,26.7923
Txndc2,0,0,0,0,0,0,0,0
Rab31,0,0.0639194,0.564868,0.362844,0.872146,0.513392,0.309875,0.622225
Ppp4r1,11.0949,9.04054,13.3321,13.7628,15.1603,12.1269,13.2637,13.5835
Ralbp1,10.4741,13.4073,10.7405,11.463,12.1152,9.90397,14.4578,15.5943
Twsg1,13.2629,6.35808,11.5103,12.2332,7.90436,14.2366,16.1021,16.8841
Ankrd12,1.71105,2.64979,1.84367,1.92938,3.20709,2.02617,1.92891,1.53561
Ndufv2,20.7922,20.0829,38.0963,42.3048,38.3702,28.5168,28.5914,40.2667
Wash,7.80392,11.2959,5.92923,7.24033,7.18773,8.77493,9.92207,8.61975
Ddx11,6.89197,8.09572,7.8701,4.30609,6.10418,7.00011,5.33051,4.12814
Mtcl1,0.0542223,0.181599,0.0816942,0.0603492,0,0.403304,0.492199,0.528069
Rab12,1.98872,1.39591,1.94569,1.33742,0.308928,1.34298,2.08892,1.47611
Themis3,3.83723,1.10395,5.91302,4.49631,0.869246,1.27892,1.51423,2.78444
Ptprm,0.423882,1.09068,0.899795,0.725689,0.43027,2.50424,1.92949,2.25174
Mir5709,0,0,0,0,0,0,0,0
Lrrc30,0,0,0,0,0,0,0,0
Lama1,0,0,0,0,0,0,0,0
Arhgap28,0,0,0,0,0,0,0,0
L3mbtl4,0,0,0,0,0,0,0,0
Tmem200c,0,0,0,0,0,0,0,0
Epb4.1l3,29.6362,24.8073,33.28,31.1439,28.6492,37.7707,30.5616,35.4225
2410021H03Rik,2.24558,0.109703,1.21462,0.809017,6.7435,2.58375,1.75139,1.27007
Zbtb14,3.43777,2.20034,4.03567,5.84707,14.6146,5.5815,6.21321,5.43297
C030034I22Rik,0.90697,0.136011,0.881567,0.325554,1.67034,0.297936,0.165914,0.524622
A330050F15Rik,0,0,0,0,0,0,0,0
Dlgap1,4.87836,4.65034,3.40459,0.248669,0.508546,3.43601,5.92553,4.20438
Tgif1,56.119,32.9486,38.489,37.1563,44.3532,90.2139,76.3191,84.5838
Myl12b,173.864,116.949,153.911,236.08,158.114,186.745,184.91,314.926
Myl12a,28.4599,19.5173,25.6774,40.8382,23.9125,26.5512,43.6061,52.1808
Myom1,0,0.261649,0.101394,0.202802,0,0.60678,0.0978777,0.150832
Lpin2,6.24758,4.77286,4.24169,5.02564,6.95263,4.78705,5.97542,5.48821
Emilin2,0.0405937,0,0.0555955,0.0608081,0.309028,0,0.327626,0
Gm4566,0,0,0,0,0,0,0,0
Smchd1,3.82504,2.027,4.22571,2.75078,2.92054,2.33896,3.29408,4.05704
Ndc80,1.65961,1.5771,2.1721,2.46219,4.49161,3.04168,1.89824,3.53295
Spdya,0,0,0.0928862,0.174086,0,0.0690034,0,0.022178
Trmt61b,0.767354,0.5852,2.40407,0.998904,0,0.146508,0.209204,0.610771
Wdr43,9.81395,9.5122,9.61425,7.94585,8.43775,7.74903,8.32091,9.34683
Snord92,0,0,0,0,0,0,0,0
Snord53,0,0,0,0,0,0,0,0
Fam179a,0,0,0,0,0,0,0,0
BC027072,0,0,0,0,0,0,0,0
Clip4,0,0,0,0,0,0,0,0
Alk,0,0,0,0,0,0.0744022,0,0
Ypel5,1.84491,0.259904,1.64625,1.44756,0.425575,2.8324,2.08517,4.13888
Lbh,22.2924,10.9579,8.30248,11.1699,10.7178,84.862,67.6414,73.4181
Lclat1,31.3279,14.1236,30.5533,33.8256,36.5966,30.5479,30.2178,30.5207
Capn13,10.8104,12.9716,15.1227,14.3938,11.3707,9.04821,5.33371,7.43182
Galnt14,0,0,0,0,0,0,0,0
Ehd3,0,0,0,0,0,0,0,0
Xdh,15.5151,18.4579,24.7313,23.1755,26.3998,5.85195,6.58956,7.75704
Srd5a2,0,0,0,0,0,0,0,0
Memo1,4.82935,3.45622,2.24312,5.34472,3.80231,3.53141,3.51023,5.06041
Dpy30,21.9218,14.8061,19.9421,16.8012,7.40011,19.9423,19.1662,18.3839
Spast,2.32217,1.94044,2.07419,3.63005,2.88276,3.65123,4.17772,3.58513
Slc30a6,7.08585,7.63825,9.60216,7.88769,3.58601,8.15501,5.81988,9.15196
Nlrc4,9.30996,8.21495,10.413,8.53583,11.6548,9.62955,14.6216,14.4062
Yipf4,0.648029,0.283488,0.99202,0.880932,2.75648,0.46575,1.99526,1.17164
Birc6,18.8931,15.2737,20.0913,19.4837,22.5797,17.1671,18.6217,16.7722
Ttc27,5.60631,1.37592,6.52867,6.10195,8.12375,6.68004,6.98927,2.81397
Ltbp1,0,0,0,0,0,0,0,0
Rasgrp3,0.0338218,0.204448,0,0,0,0,0,0.0346613
Fam98a,7.72077,6.03955,10.2623,10.7055,9.00025,10.6042,8.26468,10.1006
Gm4710,0,0,0,0,0,0,0,0
Crim1,4.45629,2.25512,5.04389,4.03339,3.4425,3.6047,4.58614,3.66042
Fez2,6.07126,4.67628,4.2849,6.10908,7.53502,4.92726,7.44409,6.6395
Vit,0.0606181,0,0,0,0,0,0,0.0310558
Strn,7.14523,6.13915,8.18699,6.99485,12.641,7.92312,9.43063,8.48764
Heatr5b,5.88836,3.41291,5.75173,4.99353,3.89815,4.76865,4.44668,4.81042
Gpatch11,0.978939,1.19047,0.206262,0.765443,1.14653,1.45725,1.10055,0.607715
Gm6548,19.3584,17.4937,18.142,16.2699,20.8328,17.2283,8.94042,11.5436
Eif2ak2,12.9708,6.6691,11.9137,7.68116,14.0665,5.0217,5.00564,5.71821
Sult6b1,0.790917,2.35271,0.297912,0.795426,1.35455,1.067,0.707214,0.405153
Cebpzos,2.68158,3.36438,3.37444,3.09882,7.36415,2.92431,5.36092,2.04773
Cebpz,4.00517,5.47833,5.1125,6.20767,6.14247,6.78232,6.32767,5.52905
Ndufaf7,2.35243,4.60093,2.44966,2.29809,1.64191,2.36173,3.74127,2.45706
Prkd3,3.50576,1.94726,1.69203,1.7037,1.23981,2.23724,3.51263,4.46844
Qpct,0,0,0,0,0,0,0,0
Cdc42ep3,0,0,0,0.195482,0.158038,0,0,0
4930429F11Rik,0,0,0,0,0,0,0,0
Gm10494,0,0,0,0,0,0,0,0
Rmdn2,0,0,0.468178,0.273042,0,0,0.19877,0
Cyp1b1,0,0,0,0,0,0,0,0
Atl2,6.24778,6.61517,9.94447,8.53799,12.4856,6.26991,8.91496,7.94784
Hnrnpll,5.16782,2.70745,3.14372,4.92867,4.39325,4.03397,5.69893,5.45672
Galm,28.2822,20.8525,32.9243,31.4265,24.7449,37.2749,36.8363,43.7798
Srsf7,19.1476,13.4368,15.4346,9.08938,13.7693,16.845,12.4671,15.5934
Ttc39d,0,0,0,0,0,0,0,0
Gemin6,2.52743,7.11646,6.92505,4.35963,0.901541,4.86194,2.82384,3.43723
Dhx57,5.0158,7.33644,8.49424,5.59043,5.00999,5.70234,6.96193,6.90614
Morn2,8.17751,3.06133,4.62036,5.64617,2.18249,2.33302,3.75077,2.78882
Arhgef33,0,0,0,0,0,0,0,0.188111
Gm10190,0,0,0,0.230313,0.186194,0.398455,0,0.676612
Sos1,4.01925,3.32301,3.87936,4.47123,5.33329,4.99977,4.59615,5.07528
Cdkl4,0,0,0.187218,0,0.520283,0.264491,0.21467,0.126061
Map4k3,5.58546,4.20141,5.11712,5.80909,5.87745,6.54317,6.00457,4.69832
Tmem178,0,0,0,0,0,0,0,0
Thumpd2,1.19244,0,0.27222,0.453604,0,1.19152,0.173365,0.791776
Slc8a1,0,0.0957561,0,0,0,0,0,0
Gm19689,0,0,0,0,0,0,0,0
Pkdcc,7.00784,4.61874,4.66395,7.43448,5.00883,6.51612,7.30494,6.99486
Eml4,16.5748,11.1375,19.1738,18.9947,14.8646,20.3006,23.9721,23.027
Cox7a2l,68.5718,77.3335,51.4425,72.3955,24.1896,68.6491,85.0305,98.4247
Kcng3,0,0,0,0,0,0.241982,0,0
Mta3,53.9787,39.0513,44.0306,50.9569,29.4185,47.6791,55.5671,74.7011
Haao,0,0,0,0,0,0,0,0
4933433H22Rik,0,0.0426869,0,0,0,0.210398,0,0
Zfp36l2,157.983,106.551,124.954,200.071,132.8,196.742,190.317,216.33
Thada,5.05254,5.70375,4.76894,5.49113,7.69324,7.78087,5.85262,6.28012
Plekhh2,0,0,0,0,0,0,0.0148998,0
Dync2li1,0.190052,0,0.130173,0.135544,0,0.419087,1.21553,0.454181
Abcg5,10.7455,11.7877,12.1422,10.2704,14.8592,11.5067,7.37446,5.17446
Abcg8,21.3933,18.6599,22.1389,19.9663,12.4145,29.4115,19.179,17.255
Lrpprc,11.5584,10.6855,13.7924,12.9821,9.56727,10.5537,11.5325,9.8302
1110020A21Rik,0.480427,0,0.426366,0.710067,5.1305,3.70635,1.31124,3.83102
Ppm1b,18.5495,15.6238,16.5627,12.9293,28.6692,21.5078,19.6274,18.788
Slc3a1,3.8998,0.881873,6.95346,10.5702,6.41838,8.08492,4.72013,3.92363
Prepl,12.4914,5.38086,14.5878,10.3303,7.70042,9.57421,11.8951,12.4554
Camkmt,2.7847,1.50949,3.29801,2.40811,1.76614,5.75734,4.88294,3.4762
Six3os1,0,0,0,0,0,0,0,0
Six3,0,0,0,0,0,0,0,0
Six2,0,0,0,0,0,0,0,0
Srbd1,3.13467,2.97778,3.82988,2.77006,3.34768,3.69781,4.55509,4.72592
Prkce,1.95847,2.30021,1.55598,2.06872,2.38943,1.01026,1.05713,1.43463
2010106C02Rik,0.281692,0.392033,0.482546,0.301258,0,0.143158,1.35021,0
Epas1,3.38427,2.92848,7.77845,10.9643,16.2988,11.7429,6.54801,7.12525
Tmem247,0,0,0,0,0,0,0,0
Atp6v1e2,0,0,0,0,0,0,0,0
Rhoq,6.38255,4.70181,6.8587,9.19063,9.14698,9.64334,9.36831,8.42222
Pigf,12.9352,6.91171,16.0225,13.6849,12.4718,14.9618,10.8925,17.5524
Cript,6.46663,5.1975,6.86811,11.0683,6.35873,6.98703,8.58582,7.81276
Socs5,0.324074,0,0.949311,0.400695,0,0.696836,0.51841,1.03324
C330024C12Rik,0,0,0,0,0,0,0,0
Mcfd2,8.23098,9.12674,6.44862,10.8531,8.66873,5.84811,6.75447,8.34926
4833418N02Rik,0,1.36244,0.223135,1.53358,0,0.718521,1.23139,0.750853
Ttc7,30.1844,32.4175,32.4402,42.369,24.0478,18.2844,19.1817,20.1077
1700011E24Rik,0,0,0,0,0,0.265881,0.0455824,0.160562
Calm2,21.469,30.3072,26.2117,35.2554,49.8633,39.1201,36.1696,47.6849
Epcam,148.181,97.2935,167.503,171.538,172.692,142.542,135.164,156.289
Msh2,8.03701,6.45058,11.1151,7.5068,7.47324,9.61116,8.73656,11.924
Kcnk12,0,0,0,0,0,0,0,0
Msh6,5.73873,2.52156,4.09506,3.09998,4.94845,5.35321,4.86143,5.11974
Fbxo11,1.42282,1.89279,1.62385,2.30895,2.18135,4.05558,4.04333,3.55406
Gm4832,0,0,0,0,0,0,0,0
Foxn2,2.21749,1.5431,2.60155,1.36721,2.53815,1.42155,1.71841,1.09656
Ppp1r21,3.69687,2.82108,4.67911,4.03732,4.26985,5.25788,4.82705,5.4733
Ston1,0.644261,0.299518,0.680171,0.56295,0,0.492077,0.257628,0.385097
Gtf2a1l,0,0,0,0,0,0,0,0
Lhcgr,0,0,0,0,0,0,0,0
Fshr,0,0,0,0,0,0,0,0
4933400B14Rik,0,0,0,0,0,0,0,0
Gm4719,0,0,0,0,0,0,0,0
Nrxn1,0,0,0,0,0,0,0,0
4930480K15Rik,0,0.411811,0,0,0,0,0,0
Adcyap1,0,0,0,0,0,0,0,0
Mettl4,3.47777,3.19783,4.21979,5.69454,6.33027,5.35003,5.25989,7.93952
2700099C18Rik,0.132353,0.307427,1.63178,0.821213,3.27356,0.606131,1.12543,1.76214
Gm1976,1.06054,2.09478,0.430122,1.11574,0.840822,1.01224,1.34916,1.83039
2610044O15Rik8,1.73122,2.39188,0.634088,1.12131,1.60259,0.690686,0.36733,1.3693
Tagap,2.92469,3.19953,2.31486,1.6188,1.55056,2.32812,2.85947,2.70509
Sult1c1,0,0,0,0,0,0,0,0
Vmn1r238,0,0,0,0,0,0,0,0
Crem,0.231879,0.19051,0.41749,0.141581,0.220582,0.288579,0.518599,0.568101
Gm6225,0.0484957,0,0,0.0207533,0.553668,0,0.0423019,0.0496786
Cul2,2.01968,1.0454,1.7875,2.40567,0.507677,2.20262,1.16375,2.02094
Bambi,0,0.0582006,0.696366,0.662921,0.714641,1.16332,0.348114,0.192407
Lyzl1,0,0,0,0,0,0,0,0
Map3k8,0.965202,0.179472,0,0.261616,0,0.327618,0.308757,0.873581
4833419F23Rik,0,0,0,0,0,0,0,0
Mtpap,7.80011,5.75653,8.54246,5.93609,6.23793,4.88325,7.81132,8.13224
9430020K01Rik,0.361148,0.162529,0,0.129642,0.0443463,0,0.116906,0.0537297
Gm10556,0,0,0,0,0,0,0,0
Svil,8.42642,10.4269,7.85695,7.38918,5.54004,7.75108,9.06467,9.9658
Zfp438,2.19006,0.971917,1.77242,1.84266,0.66308,2.24305,1.67194,1.61938
Gm10125,0,0,0,0,0,0,0,0
Zeb1,0,0,0,0.0173875,0,0,0,0
Arhgap12,1.63905,2.43383,2.25346,2.79685,1.27199,2.83766,3.34323,3.20396
Kif5b,6.75363,4.86557,14.082,12.5717,11.7543,6.82239,10.7114,10.7705
Epc1,13.0546,7.01834,7.47471,8.07619,10.5329,12.4731,10.6558,12.3979
Mir1893,0,0,0,0,0,0,0,0
4921524L21Rik,0,0,0,0,0,0,0,0
Rab18,1.75486,1.65198,1.52808,1.78029,2.63867,1.97482,2.06987,2.41994
Mkx,0,0,0.10252,0.25629,0,0.0508216,0.076194,0.038352
Armc4,0,0,0,0,0,0,0,0
Mpp7,3.23714,2.85732,2.41298,2.30589,2.45276,2.81373,3.58107,3.25543
Wac,24.2676,12.0447,25.1421,21.8578,25.8735,28.2683,26.6812,27.7618
Fzd8,1.93052,1.28539,0.538595,1.18325,0.816452,0.71605,1.41404,1.36769
Gjd4,0,0,0,0,0,0,0,0
Ccny,13.1673,7.45327,12.8288,14.0338,12.9244,14.1046,15.752,15.6684
Cetn1,0,0,0,0,0,0,0,0
Colec12,1.73284,1.88666,1.47987,1.50552,0.594064,2.21106,1.34167,1.33484
Thoc1,2.96566,2.10666,1.70646,1.76288,2.82208,1.88781,1.63522,1.65675
Usp14,2.00633,2.42899,5.40473,5.10349,4.46678,3.05554,4.10393,5.14981
Rock1,1.67544,3.62409,4.46735,2.92269,6.32931,2.70864,4.86215,3.47326
Greb1l,0.139218,0.120856,0.228787,0.254236,0.247311,0.416001,0.251067,0.233057
Esco1,0.975008,0.744812,1.14455,1.08796,0.596458,1.27683,1.62553,1.43635
Snrpd1,10.7067,3.73992,6.53618,9.38839,2.82287,6.25304,6.97743,11.6649
Abhd3,0.998069,1.21007,2.7936,2.91559,0.990889,1.14867,3.91789,2.08942
4930563E18Rik,0,0,0,0,0,0,0.0466069,0.136833
Mib1,2.13604,0.934737,3.36999,3.11007,5.57973,4.84158,5.0065,3.87356
Mir133a-1,0,0,0,0,0,0,0,0
Mir1b,0,0,0,0,0,2.53877,0,0
Mir1a-2,0,0,0,0,0,0,0,0
1010001N08Rik,23.9572,13.7263,8.96478,10.3696,18.8039,15.9766,20.6313,13.4279
Gata6,36.5617,22.4627,32.7609,46.0871,27.7944,39.0941,47.9039,47.7797
Rbbp8,1.71491,1.56874,2.01404,2.02309,2.43559,2.36328,2.90623,3.06411
Gm6277,0.411361,0.382255,0.0402498,0.226326,0,0.179441,0.179394,0
Mir1901,0,0,0,0,0,0,0,0
Cables1,3.62607,1.09105,2.69514,3.98715,3.25654,4.12322,4.28503,4.27096
Tmem241,0.262679,1.14796,1.90694,0.8769,0,0.355169,0.481285,0.524879
Riok3,6.35912,5.08988,6.99689,7.93363,8.18457,5.53219,6.48102,6.15675
3110002H16Rik,3.7049,5.2549,6.82711,7.78063,7.70436,6.18341,3.94843,4.34363
Npc1,10.9518,4.47366,7.77906,7.21235,2.0153,10.4235,11.3777,12.6734
Ankrd29,0.83352,0.136772,0.251819,0,0,0.374503,0.363618,0.854123
Lama3,0.392018,0.301523,0.376832,0.132295,0.286979,0.0575991,0.0690756,0.0618152
Ttc39c,0.135593,0,0.62679,0.464234,0,0.189844,0.192225,1.30244
Mir1948,0,0,0,0,0,0,0,0
Cabyr,0.194197,0.180436,0,0.249397,0,0.250123,0.476288,0.167797
Osbpl1a,0.60076,1.24396,2.21003,0.995841,0.846463,1.85772,0.883179,0.999122
Impact,1.13762,1.64073,0.858524,1.23212,0.795324,0.957618,1.29642,1.61779
Hrh4,0,0,0,0,0,0,0,0
Zfp521,0,0,0,0,0,0,0,0
8430422H06Rik,0,0,0,0,0,0,0,0
Ss18,15.4646,14.0727,15.732,17.6764,14.7332,15.0953,16.7834,17.9377
Psma8,0,0,0,0,0,0,0,0.024949
Taf4b,3.03077,2.19227,3.15496,2.97431,1.92276,2.63493,3.73309,3.64727
Kctd1,1.29908,0.514665,0.520891,0.7597,0,0.281722,1.21674,0.460599
4933424G05Rik,0,0,0,0,0,0,0.205694,0.0724691
Aqp4,9.68022,4.16949,7.94588,5.87606,5.55075,18.5666,15.7359,17.8858
Chst9,0,0,0,0,0,0,0,0
